frame,0_x,0_y,0_z,0_visibility,1_x,1_y,1_z,1_visibility,2_x,2_y,2_z,2_visibility,3_x,3_y,3_z,3_visibility,4_x,4_y,4_z,4_visibility,5_x,5_y,5_z,5_visibility,6_x,6_y,6_z,6_visibility,7_x,7_y,7_z,7_visibility,8_x,8_y,8_z,8_visibility,9_x,9_y,9_z,9_visibility,10_x,10_y,10_z,10_visibility,11_x,11_y,11_z,11_visibility,12_x,12_y,12_z,12_visibility,13_x,13_y,13_z,13_visibility,14_x,14_y,14_z,14_visibility,15_x,15_y,15_z,15_visibility,16_x,16_y,16_z,16_visibility,17_x,17_y,17_z,17_visibility,18_x,18_y,18_z,18_visibility,19_x,19_y,19_z,19_visibility,20_x,20_y,20_z,20_visibility,21_x,21_y,21_z,21_visibility,22_x,22_y,22_z,22_visibility,23_x,23_y,23_z,23_visibility,24_x,24_y,24_z,24_visibility,25_x,25_y,25_z,25_visibility,26_x,26_y,26_z,26_visibility,27_x,27_y,27_z,27_visibility,28_x,28_y,28_z,28_visibility,29_x,29_y,29_z,29_visibility,30_x,30_y,30_z,30_visibility,31_x,31_y,31_z,31_visibility,32_x,32_y,32_z,32_visibility
0,0.5983496308326721,0.581809401512146,-1.307726263999939,0.9999469518661499,0.6327794194221497,0.5128781795501709,-1.2349401712417603,0.9998564720153809,0.6527401208877563,0.5152591466903687,-1.235161542892456,0.999887228012085,0.6700499653816223,0.5192955732345581,-1.2353380918502808,0.9998247027397156,0.568781852722168,0.5119433403015137,-1.2322492599487305,0.9998602867126465,0.5472735166549683,0.5148212909698486,-1.2314419746398926,0.9999016523361206,0.5274877548217773,0.5180703401565552,-1.2318260669708252,0.9998745918273926,0.6997787952423096,0.5634430646896362,-0.7485467195510864,0.9998481273651123,0.5050967335700989,0.5578796863555908,-0.7125211954116821,0.9999209642410278,0.6390101909637451,0.6552374362945557,-1.123616337776184,0.9999456405639648,0.5588345527648926,0.6558781862258911,-1.1147758960723877,0.999956488609314,0.883309543132782,0.9684600234031677,-0.4438785910606384,0.9979244470596313,0.3441762328147888,0.9331883192062378,-0.47048377990722656,0.9991675615310669,1.0165133476257324,1.4007138013839722,-0.5791870355606079,0.10159827768802643,0.21984057128429413,1.4118884801864624,-0.5660334825515747,0.30725952982902527,0.9893732070922852,1.7722440958023071,-1.1839206218719482,0.02860255353152752,0.23593339323997498,1.7661198377609253,-1.3661850690841675,0.10288044065237045,1.0185946226119995,1.9120010137557983,-1.3585020303726196,0.0357341431081295,0.20515403151512146,1.8999135494232178,-1.573138952255249,0.10586345195770264,0.9486063122749329,1.9115867614746094,-1.4225798845291138,0.06225593015551567,0.2707225978374481,1.892663836479187,-1.6715980768203735,0.17526771128177643,0.9272923469543457,1.8543485403060913,-1.239822268486023,0.06231090426445007,0.29071441292762756,1.8391664028167725,-1.4353104829788208,0.1644289642572403,0.7773690819740295,1.839629054069519,-0.07495982199907303,0.0007509019342251122,0.4255755543708801,1.8342994451522827,0.08133859932422638,0.000741415424272418,0.7551407814025879,2.5391886234283447,0.05672566965222359,0.0007675513043068349,0.42907100915908813,2.5305755138397217,0.1568596214056015,0.0002645860076881945,0.7577013969421387,3.158923625946045,0.903455376625061,7.815439312253147e-05,0.44899219274520874,3.146311044692993,0.80706387758255,8.1612624853733e-06,0.766871452331543,3.2793447971343994,0.9450637102127075,6.172095891088247e-05,0.44698566198349,3.261448860168457,0.8475959897041321,2.2843960323370993e-05,0.6997929811477661,3.355931282043457,0.20445001125335693,7.054294110275805e-05,0.5087370872497559,3.349177837371826,0.06435311585664749,7.729131903033704e-05
1,0.59144127368927,0.5937540531158447,-1.300593376159668,0.9999472498893738,0.6257656812667847,0.5184787511825562,-1.2326405048370361,0.9998568892478943,0.6470531225204468,0.5194258093833923,-1.23286771774292,0.9998884797096252,0.6651033163070679,0.5222508311271667,-1.2330849170684814,0.9998257756233215,0.5617750883102417,0.5191787481307983,-1.2278435230255127,0.9998606443405151,0.5413582921028137,0.5208972096443176,-1.226981282234192,0.9999022483825684,0.5245433449745178,0.5230770111083984,-1.2273876667022705,0.9998742938041687,0.6954171657562256,0.5639186501502991,-0.7483426332473755,0.9998503923416138,0.5050155520439148,0.5604100823402405,-0.7007476091384888,0.9999215006828308,0.6360601186752319,0.6643977761268616,-1.114739179611206,0.9999459981918335,0.5543490648269653,0.665717363357544,-1.1013692617416382,0.9999564290046692,0.8836358785629272,0.9684389233589172,-0.4131573736667633,0.9979692697525024,0.3443000316619873,0.9341609477996826,-0.4566424489021301,0.9991906881332397,1.0149918794631958,1.4018200635910034,-0.47145527601242065,0.10218586772680283,0.22234921157360077,1.4106526374816895,-0.5047640800476074,0.31126388907432556,0.9811429977416992,1.775468349456787,-1.020174264907837,0.028882255777716637,0.24159488081932068,1.7643167972564697,-1.2537736892700195,0.10348311811685562,1.012635350227356,1.9120882749557495,-1.1793954372406006,0.035862505435943604,0.2127462923526764,1.8989862203598022,-1.4540460109710693,0.10626529157161713,0.9440406560897827,1.9113963842391968,-1.2553246021270752,0.0624535009264946,0.277527779340744,1.8919771909713745,-1.5475752353668213,0.17551857233047485,0.9234111905097961,1.8536949157714844,-1.0779025554656982,0.06244826316833496,0.2963539958000183,1.8377262353897095,-1.3189127445220947,0.16420461237430573,0.7771312594413757,1.8397727012634277,-0.07449083775281906,0.0007662874995730817,0.42535099387168884,1.8336254358291626,0.08088327944278717,0.0007569838780909777,0.7530838251113892,2.5395195484161377,0.055830251425504684,0.000763046438805759,0.424263060092926,2.530513286590576,0.19974514842033386,0.0002675035793799907,0.7546089887619019,3.1601972579956055,0.8861373662948608,7.84185467637144e-05,0.44475817680358887,3.1468119621276855,0.847343921661377,8.527003046765458e-06,0.7630418539047241,3.2803709506988525,0.9278968572616577,6.239824142539874e-05,0.44376277923583984,3.2619967460632324,0.88835608959198,2.3494796550949104e-05,0.6967858076095581,3.357870578765869,0.1881301999092102,7.388293306576088e-05,0.5024338364601135,3.3496692180633545,0.1146879643201828,7.940961950225756e-05
2,0.5871886014938354,0.5987213253974915,-1.300293207168579,0.9999480247497559,0.6214381456375122,0.5214233994483948,-1.2326486110687256,0.9998588562011719,0.6434669494628906,0.5216271877288818,-1.2328757047653198,0.9998907446861267,0.662052571773529,0.5238124132156372,-1.2330925464630127,0.9998281002044678,0.5573187470436096,0.5229452848434448,-1.2274971008300781,0.9998624324798584,0.5374535322189331,0.5242406129837036,-1.226622462272644,0.9999040365219116,0.5223609209060669,0.5259448885917664,-1.2270433902740479,0.9998757839202881,0.69244384765625,0.564134418964386,-0.7484954595565796,0.9998536705970764,0.5048220753669739,0.5621820092201233,-0.6961430311203003,0.9999232292175293,0.6338108777999878,0.6684571504592896,-1.114188313484192,0.9999468922615051,0.551260232925415,0.6697798371315002,-1.0996978282928467,0.9999570846557617,0.8834143877029419,0.9669606685638428,-0.4033535122871399,0.9979982376098633,0.3444642722606659,0.9347617626190186,-0.4497034549713135,0.999214768409729,1.0101523399353027,1.4031084775924683,-0.4827379286289215,0.10141079127788544,0.22478587925434113,1.4106342792510986,-0.4856373369693756,0.31546908617019653,0.9752189517021179,1.7754005193710327,-1.0728628635406494,0.028704965487122536,0.24545519053936005,1.7645530700683594,-1.2318775653839111,0.10444799810647964,1.003218412399292,1.9121073484420776,-1.2397133111953735,0.035789716988801956,0.21778090298175812,1.9000988006591797,-1.4343585968017578,0.10756143182516098,0.9360518455505371,1.9109584093093872,-1.3081300258636475,0.0623331144452095,0.28216028213500977,1.8928277492523193,-1.5304057598114014,0.1771673560142517,0.9155613780021667,1.8527840375900269,-1.1299874782562256,0.062135230749845505,0.30064868927001953,1.8380142450332642,-1.2974915504455566,0.16505728662014008,0.7770413160324097,1.8389580249786377,-0.07412190735340118,0.0007693031802773476,0.4253881573677063,1.8296892642974854,0.0805569738149643,0.0007569977315142751,0.7514108419418335,2.53912353515625,-0.032904792577028275,0.0007629792671650648,0.42239445447921753,2.528010368347168,0.15824759006500244,0.00026909110601991415,0.7523162364959717,3.1600029468536377,0.7538886070251465,8.024655107874423e-05,0.44250768423080444,3.1456894874572754,0.7405458688735962,8.95134417078225e-06,0.7605374455451965,3.2793805599212646,0.7911176681518555,6.42901795799844e-05,0.44124913215637207,3.2599987983703613,0.7737711668014526,2.4324295736732893e-05,0.6936954259872437,3.3576176166534424,0.042263928800821304,7.825987268006429e-05,0.5003295540809631,3.3479745388031006,-0.004516548477113247,8.235314453486353e-05
3,0.5838254690170288,0.6012095808982849,-1.2925586700439453,0.9999487996101379,0.6182225346565247,0.5228798985481262,-1.2278008460998535,0.9998606443405151,0.6407604217529297,0.522659957408905,-1.2280248403549194,0.9998927712440491,0.6597649455070496,0.5244460701942444,-1.2282416820526123,0.999830424785614,0.5538643598556519,0.5248003602027893,-1.2204095125198364,0.9998645782470703,0.5344463586807251,0.5259283185005188,-1.219513177871704,0.9999059438705444,0.520422101020813,0.5272940993309021,-1.2199549674987793,0.9998776316642761,0.6905579566955566,0.5640960931777954,-0.748286247253418,0.99985671043396,0.5045800805091858,0.5627122521400452,-0.6883968114852905,0.999924898147583,0.6319617033004761,0.6705145239830017,-1.1083647012710571,0.999947726726532,0.5488141775131226,0.6717024445533752,-1.0914041996002197,0.9999576210975647,0.8838016390800476,0.9668256044387817,-0.3997415602207184,0.9980114698410034,0.3448721766471863,0.9350701570510864,-0.448993444442749,0.999238908290863,1.010221004486084,1.4052399396896362,-0.4737981855869293,0.10010608285665512,0.22564451396465302,1.4096602201461792,-0.4932626783847809,0.319515198469162,0.975670337677002,1.7755181789398193,-1.0495436191558838,0.028445059433579445,0.24697299301624298,1.7638436555862427,-1.244438886642456,0.1052844226360321,1.0035144090652466,1.9123648405075073,-1.2113431692123413,0.03555319458246231,0.21924364566802979,1.8997490406036377,-1.444356083869934,0.10851824283599854,0.9362418055534363,1.9108532667160034,-1.2854335308074951,0.06196992099285126,0.2837882936000824,1.892416000366211,-1.5366454124450684,0.17840316891670227,0.9157785177230835,1.8524558544158936,-1.107590913772583,0.06173345819115639,0.30224335193634033,1.8372845649719238,-1.3088264465332031,0.16570647060871124,0.7770973443984985,1.8389904499053955,-0.07356507331132889,0.0007676590466871858,0.4254327714443207,1.8292438983917236,0.0800328403711319,0.0007550710579380393,0.7508769631385803,2.539156913757324,-0.0426514558494091,0.0007576699717901647,0.4205058515071869,2.5279910564422607,0.1683262288570404,0.0002690873807296157,0.7513754963874817,3.1610007286071777,0.7200416922569275,8.176001574611291e-05,0.44042038917541504,3.1458637714385986,0.7566955089569092,9.186946954287123e-06,0.7598282098770142,3.280266046524048,0.7550560235977173,6.613171717617661e-05,0.439300000667572,3.2600624561309814,0.7922106981277466,2.4832752387737855e-05,0.6914283633232117,3.35847544670105,0.007945130579173565,8.151817019097507e-05,0.4973331391811371,3.3483495712280273,0.01232791505753994,8.413258183281869e-05
4,0.5825836062431335,0.6021785736083984,-1.2928301095962524,0.9999447464942932,0.616794228553772,0.5230303406715393,-1.2289226055145264,0.9998496770858765,0.639360785484314,0.5227243304252625,-1.2291886806488037,0.9998862743377686,0.6584011912345886,0.5244473218917847,-1.229447603225708,0.9998181462287903,0.5524430871009827,0.5252941250801086,-1.2212684154510498,0.9998540878295898,0.5331760048866272,0.5264747738838196,-1.2203866243362427,0.999899685382843,0.5194458365440369,0.5278218984603882,-1.220864176750183,0.9998680949211121,0.6891578435897827,0.5633862614631653,-0.7501932382583618,0.9998492002487183,0.504419207572937,0.5628824830055237,-0.6887143850326538,0.9999204874038696,0.6311001777648926,0.6710538864135742,-1.108736515045166,0.9999439716339111,0.547926127910614,0.6726649403572083,-1.0923964977264404,0.9999547004699707,0.8842560052871704,0.9665969014167786,-0.39611658453941345,0.9979715347290039,0.3452830910682678,0.9351353049278259,-0.4488662779331207,0.9992353916168213,1.0061973333358765,1.405553936958313,-0.4370823800563812,0.09907156974077225,0.22818458080291748,1.4097390174865723,-0.44971293210983276,0.32171210646629333,0.970400333404541,1.7755271196365356,-0.9869152903556824,0.027773259207606316,0.25174596905708313,1.7641021013259888,-1.1312772035598755,0.10332896560430527,0.9963499903678894,1.9124547243118286,-1.1457512378692627,0.034703679382801056,0.2264656275510788,1.9001824855804443,-1.3245793581008911,0.10634171962738037,0.930700957775116,1.910836100578308,-1.2274330854415894,0.060515593737363815,0.28847837448120117,1.8935068845748901,-1.4223624467849731,0.17493224143981934,0.9105149507522583,1.8521021604537964,-1.047027349472046,0.06016690656542778,0.3060791790485382,1.8377012014389038,-1.1962224245071411,0.16202954947948456,0.7770949602127075,1.8390069007873535,-0.07232742011547089,0.0007727941847406328,0.42583832144737244,1.8291152715682983,0.07877372205257416,0.0007625793223269284,0.7509055733680725,2.5391628742218018,-0.036395635455846786,0.0007900791824795306,0.42072558403015137,2.5270473957061768,0.10175665467977524,0.00028417306020855904,0.752123236656189,3.161461353302002,0.7376364469528198,8.477871597278863e-05,0.44095951318740845,3.1461753845214844,0.6595445871353149,1.0295531865267549e-05,0.7604857683181763,3.280491590499878,0.7749516367912292,6.92588000674732e-05,0.43998122215270996,3.2608442306518555,0.6912853717803955,2.6989066100213677e-05,0.6932396292686462,3.359461784362793,0.03857865184545517,8.883627015165985e-05,0.4974742531776428,3.3482794761657715,-0.07687956094741821,9.029175998875871e-05
5,0.5824742913246155,0.6028735637664795,-1.3114880323410034,0.9999398589134216,0.6164767146110535,0.5231305360794067,-1.246537208557129,0.9998387098312378,0.6389239430427551,0.52277010679245,-1.2469160556793213,0.9998800754547119,0.6578342914581299,0.5244463086128235,-1.247227668762207,0.9998056292533875,0.552070140838623,0.5255586504936218,-1.241013526916504,0.999843180179596,0.5327649712562561,0.5267302393913269,-1.2402310371398926,0.9998933672904968,0.5190532207489014,0.5280885100364685,-1.2407920360565186,0.9998582005500793,0.6884547472000122,0.5626922845840454,-0.7554221153259277,0.9998432993888855,0.5043932199478149,0.5629416108131409,-0.7033588290214539,0.9999164342880249,0.6308577656745911,0.6713998913764954,-1.1190444231033325,0.9999403953552246,0.5478092432022095,0.6733777523040771,-1.1056900024414062,0.9999522566795349,0.8843868374824524,0.965937614440918,-0.3911506235599518,0.9979409575462341,0.34541261196136475,0.935137152671814,-0.44935211539268494,0.9992206692695618,1.0029408931732178,1.4054580926895142,-0.45045042037963867,0.09927970916032791,0.22934117913246155,1.41016685962677,-0.464912474155426,0.3232675790786743,0.9696832895278931,1.7750157117843628,-1.0293813943862915,0.027356179431080818,0.25279778242111206,1.7650090456008911,-1.182662010192871,0.10143198817968369,0.9954891204833984,1.9121531248092651,-1.1923654079437256,0.03430758789181709,0.22821252048015594,1.901416301727295,-1.383495807647705,0.10471579432487488,0.9305532574653625,1.9101924896240234,-1.2568318843841553,0.0598272979259491,0.2897195816040039,1.8949482440948486,-1.4817264080047607,0.1722998023033142,0.909917950630188,1.851139783859253,-1.0863072872161865,0.05915491282939911,0.3072689175605774,1.838568091392517,-1.2488291263580322,0.1589108556509018,0.7772608995437622,1.8390049934387207,-0.06717977672815323,0.0008023844566196203,0.4271780848503113,1.8290531635284424,0.07366903126239777,0.0007870445842854679,0.7521507740020752,2.539168119430542,-0.11254876852035522,0.0009077509166672826,0.42488670349121094,2.5249290466308594,-0.04004152864217758,0.00032253062818199396,0.757953941822052,3.161665678024292,0.6277157068252563,9.378162940265611e-05,0.44797396659851074,3.146210193634033,0.4708816111087799,1.2689211871474981e-05,0.7664100527763367,3.2804839611053467,0.6608414053916931,7.724500756012276e-05,0.4464724063873291,3.261016368865967,0.49587345123291016,3.126200317637995e-05,0.7012842893600464,3.3602826595306396,-0.0852200984954834,0.00010420254693599418,0.5064823031425476,3.3477156162261963,-0.28629475831985474,0.00010287876648362726
6,0.5826655626296997,0.6028728485107422,-1.3111122846603394,0.9999358057975769,0.6166427731513977,0.5231004953384399,-1.2458100318908691,0.9998306035995483,0.638961672782898,0.5227518677711487,-1.2461771965026855,0.9998748302459717,0.6577501893043518,0.5243757367134094,-1.2464808225631714,0.9997960925102234,0.5522607564926147,0.525509238243103,-1.2403444051742554,0.9998348951339722,0.5328776240348816,0.5266960263252258,-1.2395564317703247,0.9998881220817566,0.5190328359603882,0.5280770659446716,-1.2401034832000732,0.9998504519462585,0.6881636381149292,0.5619198083877563,-0.7553257942199707,0.9998382925987244,0.5044259428977966,0.5628846883773804,-0.7033703923225403,0.9999125003814697,0.6308640837669373,0.6714040040969849,-1.1189837455749512,0.9999373555183411,0.5478754043579102,0.6734911799430847,-1.1056309938430786,0.9999498724937439,0.8845934867858887,0.9660365581512451,-0.3939763009548187,0.9978878498077393,0.3457197844982147,0.9352799654006958,-0.44869479537010193,0.9992051720619202,0.9999276399612427,1.4055349826812744,-0.4519205093383789,0.09839621186256409,0.23132148385047913,1.410451889038086,-0.46590542793273926,0.3231491148471832,0.9677278399467468,1.7750719785690308,-1.0714863538742065,0.026673492044210434,0.25304052233695984,1.7655055522918701,-1.2080804109573364,0.0996691957116127,0.9932267069816589,1.9124528169631958,-1.2409937381744385,0.03361043334007263,0.22792606055736542,1.9019070863723755,-1.4161227941513062,0.1032545268535614,0.9288016557693481,1.9103655815124512,-1.3217780590057373,0.0586349293589592,0.289567232131958,1.8957607746124268,-1.512093186378479,0.16991648077964783,0.9079169034957886,1.8512049913406372,-1.1337372064590454,0.05775348097085953,0.30736222863197327,1.8391706943511963,-1.273398756980896,0.15617649257183075,0.7773125767707825,1.839658260345459,-0.06729559600353241,0.0008223009062930942,0.42860037088394165,1.8294631242752075,0.07377389073371887,0.0008067930466495454,0.7523385286331177,2.539511203765869,-0.09230820834636688,0.000996891176328063,0.4258995056152344,2.5249290466308594,0.01636524498462677,0.0003546641964931041,0.7587280869483948,3.162457227706909,0.6517342329025269,0.00010325907351216301,0.44978976249694824,3.1465649604797363,0.5441246032714844,1.4671357348561287e-05,0.7671977281570435,3.280839443206787,0.6851326823234558,8.469958993373439e-05,0.44817203283309937,3.2613158226013184,0.5710324048995972,3.5345146898180246e-05,0.7028216123580933,3.3607594966888428,-0.05442657321691513,0.00011622742022154853,0.5082348585128784,3.347712755203247,-0.2001189887523651,0.00011238219303777441
7,0.5828217267990112,0.6027452945709229,-1.3155760765075684,0.9999346137046814,0.6167392730712891,0.523007869720459,-1.2486549615859985,0.9998290538787842,0.6390432119369507,0.5226525664329529,-1.24905264377594,0.9998742938041687,0.657808780670166,0.5242142081260681,-1.2493679523468018,0.9997943639755249,0.5523580312728882,0.5254637598991394,-1.24385666847229,0.9998332262039185,0.5329453945159912,0.5266755819320679,-1.2430602312088013,0.9998872876167297,0.5190446376800537,0.5280622839927673,-1.243605136871338,0.9998491406440735,0.688186764717102,0.5613870024681091,-0.7552387118339539,0.9998388886451721,0.504463255405426,0.5628408789634705,-0.7045595645904541,0.9999125003814697,0.6309528350830078,0.6713495254516602,-1.1213558912277222,0.9999368786811829,0.5480778217315674,0.6735076308250427,-1.1090526580810547,0.9999496340751648,0.8846687078475952,0.9660598039627075,-0.3909524083137512,0.9978721141815186,0.3458518981933594,0.9352907538414001,-0.44785237312316895,0.9992088675498962,0.999801754951477,1.4056388139724731,-0.4648754596710205,0.09769157320261002,0.23176376521587372,1.4111932516098022,-0.469230592250824,0.3286847770214081,0.9675572514533997,1.7754700183868408,-1.0794988870620728,0.02627016045153141,0.25344541668891907,1.7672725915908813,-1.2054359912872314,0.09937398135662079,0.9930095672607422,1.9134336709976196,-1.2522051334381104,0.03313196823000908,0.22848019003868103,1.904497742652893,-1.4108507633209229,0.1028309017419815,0.9283636212348938,1.9109294414520264,-1.337566614151001,0.05774364247918129,0.29008859395980835,1.8977378606796265,-1.5086272954940796,0.16914968192577362,0.907322108745575,1.851505994796753,-1.1443207263946533,0.05675674229860306,0.3077976703643799,1.840697169303894,-1.2715487480163574,0.15494468808174133,0.7775632739067078,1.840644359588623,-0.06708461046218872,0.0008535411325283349,0.42893362045288086,1.8298553228378296,0.07359282672405243,0.0008354730089195073,0.7528494596481323,2.540637254714966,-0.13288095593452454,0.001042974996380508,0.42742371559143066,2.5249109268188477,-0.022285718470811844,0.00037463605985976756,0.7595314979553223,3.1641340255737305,0.6015684008598328,0.00010656625090632588,0.4505540430545807,3.1475415229797363,0.4835805296897888,1.583981793373823e-05,0.7679754495620728,3.282202959060669,0.6333385705947876,8.814900502329692e-05,0.448555052280426,3.2631208896636963,0.5081464052200317,3.774260403588414e-05,0.7035921812057495,3.3626623153686523,-0.11812637001276016,0.00012313567276578397,0.5094149112701416,3.34783673286438,-0.2752065658569336,0.00012098511797375977
8,0.5829630494117737,0.602637529373169,-1.3167674541473389,0.9999343752861023,0.6167429685592651,0.5228690505027771,-1.250359058380127,0.9998286962509155,0.6389703750610352,0.5225207209587097,-1.2507354021072388,0.9998739957809448,0.6576801538467407,0.5240447521209717,-1.2510416507720947,0.9997939467430115,0.5523968935012817,0.5254173874855042,-1.2447843551635742,0.9998326301574707,0.5329634547233582,0.5266416668891907,-1.2439587116241455,0.9998866319656372,0.5189751386642456,0.5280516147613525,-1.2444825172424316,0.9998481273651123,0.6881123781204224,0.5610347986221313,-0.7581169009208679,0.9998388886451721,0.5044609308242798,0.5628519058227539,-0.7048660516738892,0.999911904335022,0.6309826970100403,0.6713451743125916,-1.1236600875854492,0.9999368190765381,0.5481551289558411,0.6734822988510132,-1.1103453636169434,0.9999492764472961,0.8847988247871399,0.9663008451461792,-0.39982283115386963,0.9978581070899963,0.34618616104125977,0.9353439211845398,-0.44768470525741577,0.9992085099220276,0.9996752738952637,1.4056340456008911,-0.4726842939853668,0.09666623175144196,0.23251228034496307,1.4111802577972412,-0.47555485367774963,0.3290015459060669,0.9672716856002808,1.7754666805267334,-1.079777479171753,0.02619875781238079,0.25335410237312317,1.7670843601226807,-1.216754674911499,0.09973037242889404,0.9928995370864868,1.913451075553894,-1.253302812576294,0.033109623938798904,0.22820940613746643,1.9041136503219604,-1.4213612079620361,0.10331513732671738,0.9280697703361511,1.9108960628509521,-1.3386554718017578,0.057689420878887177,0.29001569747924805,1.8970845937728882,-1.517218828201294,0.16987934708595276,0.906984806060791,1.8514753580093384,-1.1448125839233398,0.056680720299482346,0.3077109754085541,1.84023916721344,-1.2822660207748413,0.15548472106456757,0.7778018712997437,1.8408639430999756,-0.06984491646289825,0.000845427974127233,0.4290896952152252,1.8300949335098267,0.07634187489748001,0.0008287611999548972,0.7529875040054321,2.541146755218506,-0.08432194590568542,0.0010317942360416055,0.42740392684936523,2.526068925857544,0.0862123966217041,0.0003733854682650417,0.7595533132553101,3.1651790142059326,0.6692138910293579,0.00010704893065849319,0.45052918791770935,3.148800849914551,0.650041937828064,1.582295953994617e-05,0.7680426239967346,3.283482313156128,0.7018808722496033,8.842022361932322e-05,0.44856342673301697,3.2641243934631348,0.6817051768302917,3.796100281761028e-05,0.7035351991653442,3.3629918098449707,-0.07360941916704178,0.0001235875824932009,0.5093597769737244,3.3489463329315186,-0.10058991611003876,0.00012177868484286591
9,0.5830637216567993,0.6028029918670654,-1.3166074752807617,0.9999347925186157,0.6166912913322449,0.5228404402732849,-1.2505900859832764,0.9998301863670349,0.6388746500015259,0.5225075483322144,-1.2509623765945435,0.9998751878738403,0.6575335264205933,0.5240333676338196,-1.2512576580047607,0.999795138835907,0.5523474812507629,0.5254529714584351,-1.2444623708724976,0.9998335838317871,0.5329006910324097,0.5267173051834106,-1.2436349391937256,0.9998873472213745,0.5188654661178589,0.5281985402107239,-1.2441542148590088,0.9998486638069153,0.6879352331161499,0.5608733296394348,-0.759457528591156,0.999841034412384,0.5044578909873962,0.5630295276641846,-0.7036968469619751,0.9999126195907593,0.6310282349586487,0.671558678150177,-1.1240531206130981,0.9999374747276306,0.5481966733932495,0.6737562417984009,-1.1103217601776123,0.9999495148658752,0.8859187960624695,0.9664826989173889,-0.4019797742366791,0.9978293180465698,0.3469689190387726,0.9355560541152954,-0.44601812958717346,0.9992098212242126,0.9985758662223816,1.4077006578445435,-0.5007307529449463,0.0952216163277626,0.23403890430927277,1.411042332649231,-0.47614988684654236,0.32844313979148865,0.965288519859314,1.7763818502426147,-1.1367930173873901,0.025953426957130432,0.25327014923095703,1.7669448852539062,-1.2444664239883423,0.10100588947534561,0.9903190732002258,1.914851427078247,-1.3156856298446655,0.03311321884393692,0.22762402892112732,1.904003620147705,-1.4538543224334717,0.10538803786039352,0.9257980585098267,1.9113095998764038,-1.397235631942749,0.057717807590961456,0.28940603137016296,1.8968628644943237,-1.5523691177368164,0.1728670746088028,0.9047554135322571,1.8517711162567139,-1.2004806995391846,0.0565965436398983,0.30757930874824524,1.8400672674179077,-1.3124415874481201,0.15793266892433167,0.7785285115242004,1.841678500175476,-0.07227462530136108,0.0008339425548911095,0.4297470152378082,1.8303297758102417,0.07879310101270676,0.0008175638504326344,0.7531265020370483,2.5430045127868652,-0.07855735719203949,0.0010320218279957771,0.4274062514305115,2.527932643890381,0.09918824583292007,0.0003739388776011765,0.7595062255859375,3.166914463043213,0.6903173327445984,0.00010960544750560075,0.45049476623535156,3.150517225265503,0.6613622903823853,1.6109353964566253e-05,0.7680293321609497,3.28471040725708,0.7247800230979919,8.97475765668787e-05,0.44850093126296997,3.265197515487671,0.6929152607917786,3.860113793052733e-05,0.7032724022865295,3.3643288612365723,-0.035319097340106964,0.00012629655248019844,0.509330689907074,3.351341485977173,-0.0886886715888977,0.00012431370851118118
